plz,ort,bundesland,zulassungsbezirk
87444,Unterburg,BY,JER
87449,Unterwald,BY,JER
87500,Wiesensee,BY,JER
87515,Winterhofen,BY,YEE
87523,Bruchhausen,BY,YEE
87528,Bergbrunn,BY,YEE
87530,Bärenhofen,BY,YEE
87554,Großsee,BY,YEE
87573,Heidekirchen,BY,YEE
87574,Adlertal,BY,YEE
87590,Feldhofen,BY,YEE
87591,Wolfsheim,BY,YEE
87599,Rabeningen,BY,YEE
87609,Mönchssee,BY,YEE
87627,Brückenthal,BY,YEE
87628,Heidehofen,BY,YEE
87648,Hafenbrunn,BY,YEE
87650,Schlossfeld,BY,YEE
87666,Feldhausen,BY,YEE
87672,Espenweiler,BY,YEE
87678,Sandingen an der Aue,BY,YEE
87769,Sandfeld,BY,UC
87775,Sommertal-Ost,BY,UC
87798,Unterfurt,BY,UC
87818,Kleinhofen,BY,UC
87838,Großroda,BY,UC
87844,Rabenfurt,BY,UC
87860,Wiesenburg,BY,UC
87863,Rehbrück,BY,UC
87869,Buchendorf,BY,UC
87886,Niederkirchen,BY,UC
87887,Ritterheim an der Warne,BY,UC
87896,Ahornkirchen,BY,UC
87901,Grünbach-Nord,BY,UC
87912,Espenbrück,BY,UC
87914,Ostkirchen,BY,UC
87930,Bergau,BY,UC
87943,Sternkirchen,BY,UC
87948,Brückenhagen,BY,UC
87956,Winterheim,BY,UC
87960,Sternheim am Berg,BY,XD
87962,Hohental,BY,XD
87964,Hirschweiler,BY,XD
87971,Sonnenheim,BY,XD
87973,Moorhausen,BY,XD
87980,Winterheim,BY,XD
87994,Burgau,BY,XD
88000,Steinscheid,BY,XD
88009,Espenbrunn im Tal,BY,XD
88014,Wolfsscheid,BY,XD
88016,Fürstenkirchen,BY,XD
88019,Fuchsberg,BY,XD
88022,Bischofsdorf-Nord,BY,XD
88032,Königsbrunn,BY,XD
88038,Burgstein,BY,XD
88042,Mönchsweiler an der Aue,BY,XD
88053,Hohenfeld im Tal,BY,XD
88055,Rabenhofen,BY,XD
88068,Weidenhofen,BY,XD
88072,Kiessee-Nord,BY,XD
88074,Hirschau an der Ilm,BY,XD
88093,Steinstein,BY,XD
88105,Moorstein,BY,XD
88126,Espenfeld an der Aue,BY,XD
88137,Wolfswald,BY,XD
88154,Fährhagen,BY,XD
88168,Fährberg,BY,XD
88192,Althausen,BY,WEY
88223,Bruchbrunn,BY,WEY
88238,Marktsee am Moor,BY,WEY
88276,Ritterdorf,BY,WEY
88284,Grünthal,BY,WEY
88436,Niederhausen am Moor,BY,SNG
88439,Grünsee,BY,SNG
88458,Neubrück,BY,SNG
88459,Mönchsburg,BY,SNG
88462,Niederburg-Ost,BY,SNG
88478,Steinbrück,BY,SNG
88497,Kiesbrück,BY,SNG
88501,Südau,BY,SNG
88505,Buchenbrunn,BY,SNG
88518,Sternbrück,BY,SNG
88537,Nebelhofen,BY,SNG
88543,Bruchberg,BY,SNG
88549,Hoheningen,BY,SNG
88556,Weidenbrück,BY,SNG
88563,Rotthal,BY,SNG
88604,Sternbrück,BY,SNG
88625,Hafenhagen,BY,SNG
88632,Bad Rotsee,BY,SNG
88665,Königssee,BY,TT
88682,Rabensee,BY,TT
88699,Grünberg,BY,TT
88701,Birkenfeld,BY,TT
88714,Sternscheid an der Aue,BY,TT
88717,Markthausen,BY,TT
88727,Rotingen-Nord,BY,TT
88743,Königsbrück,BY,TT
88747,Hirschsee,BY,TT
88772,Neuwald,BY,TT
88775,Winterroda,BY,TT
88778,Mondbrunn,BY,TT
88781,Birkenau,BY,TT
88800,Ostsee,BY,TT
88801,Fuchsbrück-Süd,BY,TT
88804,Falkeningen-Nord,BY,TT
88823,Nordhofen,BY,TT
88825,Hirschberg am Moor,BY,TT
88852,Birkendorf,BY,TT
88862,Sommeringen,BY,TT
88869,Moorfurt,BY,XYU
88873,Berghofen,BY,XYU
88877,Sommersee an der Warne,BY,XYU
88880,Steinheim,BY,XYU
88903,Bad Westweiler,BY,XYU
88909,Erlenweiler,BY,XYU
88916,Nebelbrück-Süd,BY,XYU
88923,Mondkirchen,BY,XYU
88925,Lindenau,BY,XYU
88928,Bad Wolfshagen,BY,XYU
88934,Adlerkirchen,BY,XYU
88943,Ritterbrück,BY,XYU
88952,Talkirchen,BY,XYU
88958,Weidenbrunn im Grund,BY,XYU
88964,Feldkirchen an der Warne,BY,XYU
88977,Neufeld am Moor,BY,XYU
88985,Kleinkirchen an der Warne,BY,XYU
88988,Heidetal am See,BY,XYU
88991,Kleiningen,BY,XYU
89003,Weidenthal,BY,XYU
89009,Hafental,BY,XYU
89019,Adlerbach an der Aue,BY,XYU
89025,Fuchsscheid,BY,XYU
89028,Fuchshagen,BY,XYU
89030,Rabensee,BY,XYU
89032,Bruchstadt,BY,XYU
89046,Marktstadt am Berg,BY,XYU
89052,Rothagen,BY,XYU
89054,Bad Feldbrunn an der Warne,BY,XYU
89089,Burgstein,BY,XYU
89120,Talhausen am Berg,BY,ERX
89146,Winterthal,BY,ERX
89179,Hirschdorf,BY,ERX
89213,Rehfeld,BY,ERX
89220,Neubach,BY,ERX
89230,Nebelkirchen,BY,ERX
89353,Steinheim,BY,SXE
89354,Neubrunn an der Ilm,BY,SXE
89359,Nebelstein,BY,SXE
89376,Wiesenwald,BY,SXE
89380,Brückenbach-Süd,BY,SXE
89383,Kiesberg,BY,SXE
89436,Kieshagen,BY,SXE
89522,Wolfsheim,BY,SXE
89528,Rabenstadt,BY,SXE
89583,Mondburg am Berg,BY,LTN
89586,Wiesenfurt,BY,LTN
89593,Mondberg im Grund,BY,LTN
89608,Sommeringen am See,BY,LTN
89674,Königsburg,BY,LTN
89696,Taltal,BY,LTN
89701,Fährau,BY,LTN
89707,Niederbrunn,BY,LTN
89748,Buchenbach,BY,LTN
89756,Burgscheid,BY,LTN
89795,Lindenbrück,BY,WOB
89803,Ritterscheid,BY,WOB
89811,Ostscheid an der Warne,BY,WOB
89814,Heidesee,BY,WOB
89815,Bucheningen,BY,WOB
89818,Sommerhausen-Nord,BY,WOB
89853,Falkenwald an der Ilm,BY,WOB
89854,Altbach,BY,WOB
89856,Marktbrück am See,BY,WOB
89861,Oberstein-Ost,BY,WOB
89876,Steindorf,BY,WOB
89878,Westbach,BY,WOB
89895,Nordsee,BY,WOB
89896,Grünweiler,BY,WOB
89897,Mönchsstadt-Ost,BY,WOB
89911,Unterstein,BY,WOB
89917,Birkeningen,BY,WOB
89924,Falkendorf,BY,WOB
89926,Großhagen,BY,WOB
89928,Heideweiler im Tal,BY,WOB
89931,Rabenau-West,BY,WOB
89936,Winterscheid,BY,WOB
89951,Nebelbrunn an der Aue,BY,WOB
89953,Grünkirchen,BY,WOB
89973,Adlerau an der Ilm,BY,WOB
89979,Nebelburg,BY,WOB
89986,Buchenstein an der Aue,BY,WOB
89990,Hohenscheid,BY,WOB
89995,Niederbrück,BY,WOB
90024,Ritterbrunn,BY,JG
90033,Lindenkirchen,BY,JG
90035,Königsstadt,BY,JG
90050,Rehhausen an der Ilm,BY,JG
90063,Bad Steinhausen,BY,JG
90079,Unterroda,BY,JG
90088,Winterwald,BY,JG
90103,Talweiler-Ost,BY,JG
90112,Eichental-West,BY,JG
90115,Rotscheid,BY,JG
90132,Bad Unterwald,BY,JG
90136,Weidenfurt,BY,JG
90151,Hafenheim,BY,JG
90153,Mondsee-Süd,BY,JG
90177,Steinkirchen am Moor,BY,JG
90182,Sonnental,BY,JG
90194,Oberkirchen,BY,JG
90203,Moorthal,BY,JG
90208,Bergdorf am Moor,BY,JG
90210,Weideningen,BY,JG
90213,Rehingen,BY,JG
90227,Sonnenhofen am Berg,TH,PIP
90240,Südfeld,TH,PIP
90247,Bergstadt an der Aue,TH,PIP
90253,Lindenfurt,TH,PIP
90263,Rotingen,TH,PIP
90276,Fuchsau,TH,PIP
90284,Hohenburg an der Warne,TH,PIP
90289,Weidenkirchen,TH,PIP
90301,Unterroda,TH,PIP
90303,Bergau,TH,PIP
90313,Hirschberg-Ost,TH,PIP
90324,Sommerscheid,TH,PIP
90325,Nebelfeld,TH,PIP
90343,Königsingen,TH,PIP
90345,Moorthal,TH,PIP
90354,Weidenfeld,TH,PIP
90358,Neustadt,TH,PIP
90394,Weidenhofen-Nord,TH,PIP
90416,Winterroda,TH,PIP
90489,Rehbrück,TH,T
90511,Rabenthal,TH,T
90606,Burgkirchen-West,TH,T
90610,Brückenstadt,TH,T
90613,Bruchbach,TH,T
90629,Schlossbrunn,TH,T
90631,Bucheningen,TH,T
90689,Wiesenroda,BY,MJF
90697,Niedertal an der Aue,BY,MJF
90731,Winterburg,BY,MJF
90737,Espenhofen,BY,MJF
90742,Brückendorf an der Aue,BY,MJF
90766,Heidedorf,BY,MJF
90767,Erlenwald,BY,MJF
90808,Wiesenhausen an der Warne,BY,MJF
90843,Winterbrunn,BY,MJF
90901,Bergsee,BY,STH
90903,Wolfsingen,BY,STH
90911,Schlossfurt,BY,STH
90916,Neuhausen-Nord,BY,STH
90943,Nebelweiler,BY,STH
90990,Rehtal,BY,STH
90998,Talhausen,BY,STH
91006,Nebelingen,BY,STH
91054,Lindenbach,BY,STH
91098,Unterburg,BY,ID
91133,Wiesenbach,BY,ID
91135,Großhagen,BY,ID
91146,Kiestal,BY,ID
91149,Bischofssee,BY,ID
91188,Bischofsbrunn,BY,ID
91195,Schlosstal,BY,ID
91197,Rabenhausen,BY,ID
91241,Bischofsau,BY,ID
91289,Südfeld,BY,ID
91349,Sommerburg,BY,HB
91353,Neutal,BY,HB
91366,Erlenberg,BY,HB
91378,Fuchshausen,BY,HB
91380,Marktstadt-Nord,BY,HB
91416,Winterhausen,BY,HB
91417,Mühlhagen,BY,HB
91424,Adlerwald,BY,HB
91434,Rotscheid,BY,HB
91442,Hohenhausen,BY,HB
91452,Eichental-Ost,BY,HB
91460,Brückendorf,BY,HB
91463,Bruchweiler,BY,HB
91475,Wolfsstadt am Moor,BY,HB
91479,Grünhagen-West,BY,HB
91480,Brückenbrunn,BY,HB
91494,Falkenroda,BY,HB
91497,Marktfurt,BY,HB
91525,Espenkirchen,BY,HB
91530,Mondhausen im Tal,BY,HDI
91531,Kiesbrück,BY,HDI
91539,Wolfsbrunn,BY,HDI
91554,Mondbrück am See,BY,HDI
91575,Burgsee,BY,HDI
91581,Bruchscheid,BY,HDI
91607,Ahornbrunn am See,BY,HDI
91615,Heidewald,BY,HDI
91620,Königsfeld,BY,HDI
91628,Steinroda,BY,HDI
91671,Schlossscheid am See,BY,HDI
91744,Neuwald,BY,PHW
91746,Fürstenthal an der Warne,BY,PHW
91771,Steinwald,BY,PHW
91775,Steinroda an der Aue,BY,PHW
91807,Ahornweiler,BY,PHW
91811,Wiesenwald,BY,PHW
91824,Bruchhofen-Nord,BY,PHW
91835,Steinwald,BY,PHW
91853,Niederbach-West,BY,PHW
91880,Rehstadt,BY,PHW
91906,Bischofsstadt,BY,PHW
91913,Buchenfeld,BY,PHW
91931,Unterhagen,BY,PHW
91934,Oberbrück,BY,PHW
91945,Bruchkirchen,BY,PHW
91948,Großberg,BY,PHW
91950,Erlenscheid,BY,PHW
91953,Ostscheid,BY,PHW
91966,Winterbach,TH,TDI
91983,Heidekirchen,TH,TDI
92014,Kleinbrück,TH,TDI
92037,Hafenweiler,TH,TDI
92057,Großingen,TH,TDI
92071,Königsfurt,TH,TDI
92087,Oberfurt,TH,TDI
92105,Adlerfeld,TH,TDI
92165,Weidenbrück-Nord,TH,TDI
92181,Falkenfurt am Berg,BY,EG
92194,Westfurt,BY,EG
92197,Fuchsbrunn,BY,EG
92198,Sandthal,BY,EG
92201,Eichenau,BY,EG
92202,Fürstenstadt,BY,EG
92203,Steinfeld,BY,EG
92204,Eichenau,BY,EG
92212,Bischofshofen-West,BY,EG
92215,Rotheim,BY,EG
92227,Eichenheim,BY,EG
92230,Bad Weidental,BY,EG
92234,Kiesthal,BY,EG
92238,Mönchskirchen,BY,EG
92241,Grünhausen am See,BY,EG
92249,Mondstadt,BY,EG
92251,Marktthal,BY,EG
92259,Bergscheid-Nord,BY,EG
92267,Wolfshofen am Berg,BY,EG
92269,Fuchsroda,BY,EG
92270,Rotstadt,BY,EG
92273,Wolfsstein,BY,EG
92274,Grüningen,BY,EG
92276,Hohenheim am Berg,BY,EG
92279,Hirschkirchen,BY,EG
92283,Marktfeld,BY,EG
92291,Ahornbrunn-Nord,BY,EG
92295,Mönchsthal,BY,EG
92303,Eichenstein am See,BY,EG
92307,Hafensee,BY,EG
92314,Fährscheid an der Ilm,BY,EG
92318,Fuchsbach am See,BY,EG
92322,Bergbach-Nord,BY,EG
92340,Marktbrück-West,BY,EG
92346,Hohenhausen im Grund,BY,EG
92349,Brückensee am Moor,BY,EG
92353,Kleinbach,BY,EG
92367,Espenstein,BY,EG
92368,Rotdorf-Nord,BY,EG
92373,Erlenberg,BY,EG
92377,Mönchsberg,BY,EG
92379,Kleinstein,BY,EG
92384,Sommerwald-West,BY,EG
92386,Rehburg,BY,EG
92394,Großsee,BY,EG
92405,Wolfsberg,BY,WXY
92427,Nordbrück,BY,WXY
92432,Rabenkirchen,BY,WXY
92460,Mühlstadt-West,BY,WXY
92477,Nebelbrück,BY,WXY
92480,Unterweiler am Moor,BY,WXY
92495,Erlenstein,BY,WXY
92519,Birkental,BY,WXY
92547,Wiesenkirchen,BY,WXY
92570,Talscheid,BY,WXY
92589,Hafenau,BY,WXY
92624,Erlenstein,BY,AH
92627,Lindenhagen,BY,AH
92630,Königsstein,BY,AH
92633,Schlossbach-Süd,BY,AH
92640,Burgscheid,BY,AH
92660,Espental,BY,AH
92685,Buchenfeld,BY,AH
92708,Buchenwald im Tal,BY,AH
92714,Wolfsroda,BY,AH
92737,Osttal im Grund,BY,AH
92770,Königsstein,BY,AH
92792,Grünscheid,BY,AH
92796,Wolfsberg an der Ilm,BY,AH
92819,Schlossau,BY,AH
92838,Falkenhofen im Tal,BY,HM
92848,Ostbrück,BY,HM
92864,Hafenkirchen,BY,HM
92872,Bärenfeld,BY,HM
92914,Sonnenberg,BY,HM
92918,Espenfeld,BY,HM
92941,Erlendorf-Nord,BY,HM
92949,Rehdorf,BY,HM
92951,Bad Steinhagen,BY,HM
92954,Nebelbrunn-Nord,BY,HM
92971,Fuchsweiler,BY,HM
92972,Bärenhagen,BY,HM
92987,Sandberg,BY,HM
92998,Hirschdorf,BY,HM
93000,Bad Ritterheim,BY,HM
93004,Bergau im Grund,BY,HM
93008,Fuchsdorf,BY,HM
93010,Westwald-Süd,BY,HM
93011,Mühldorf,BY,HM
93057,Bad Bucheningen,TH,MZS
93060,Ritterfurt,TH,MZS
93067,Birkendorf-West,TH,MZS
93074,Wiesenwald-Nord,TH,MZS
93097,Nordstein,TH,MZS
93108,Espenthal,TH,MZS
93125,Altstein,TH,MZS
93127,Mühlroda,TH,MZS
93130,Bischofshausen,TH,MZS
93131,Erlenberg,TH,MZS
93147,Marktsee am Berg,TH,MZS
93152,Mondstein,TH,MZS
93159,Ostburg-Ost,TH,MZS
93164,Buchensee am Berg,TH,MZS
93168,Lindenburg,TH,MZS
93169,Erlenau,TH,MZS
93172,Lindenhofen,TH,MZS
93177,Fuchsweiler,TH,MZS
93181,Falkenheim,TH,MZS
93207,Fuchswald an der Aue,TH,MZS
93228,Oberscheid,TH,MZS
93233,Eichenwald,TH,MZS
93241,Wolfsstein,TH,MZS
93255,Niederwald,TH,MZS
93259,Ritterscheid,TH,MZS
93278,Kiesstein,TH,VLV
93290,Königstal,TH,VLV
93322,Adlerhofen,TH,VLV
93327,Fürstental an der Aue,TH,VLV
93342,Niederstein,TH,VLV
93373,Erlenroda,TH,VLV
93387,Sommerhausen,TH,VLV
93445,Falkenwald,TH,VLV
93451,Steinbrunn,TH,VLV
93589,Rothofen,BY,GZ
93604,Marktbrunn,BY,GZ
93626,Schlosswald,BY,GZ
93632,Wolfshagen,BY,GZ
93672,Mondweiler,BY,GZ
93682,Ostroda,BY,GZ
93699,Grünroda,BY,GZ
93708,Adlerkirchen,BY,VS
93739,Wiesensee,BY,VS
93749,Eichenheim,BY,VS
93756,Lindenweiler am See,BY,VS
93833,Buchenbrück an der Warne,BY,VS
93845,Bad Mönchsheim,BY,VS
93864,Moorstein,BY,VS
93870,Bischofskirchen,BY,VS
93900,Talingen,BY,VS
93933,Hafendorf,TH,WU
93941,Weidenwald im Grund,TH,WU
93963,Unterbrück,TH,WU
93971,Winteringen,TH,WU
93980,Unterstadt,TH,WU
93983,Westtal im Grund,TH,WU
93986,Bad Oststadt,TH,WU
94000,Südberg,TH,WU
94002,Oberheim,TH,WU
94013,Schlosstal,TH,WU
94029,Adleringen,TH,WU
94038,Ritterbrunn,TH,WU
94054,Bergfurt,TH,WU
94066,Espenfeld-Süd,TH,WU
94098,Niedertal,TH,WU
94100,Kleinwald,TH,WU
94109,Hirschingen,TH,WU
94114,Bergingen,TH,WU
94120,Eichenbach im Grund,TH,WU
94123,Bruchbrück,TH,WU
94127,Falkeningen,TH,WU
94129,Fuchsroda,TH,WU
94133,Niederfeld,TH,WU
94149,Ostsee,BY,SU
94214,Kiesfurt,BY,SU
94304,Hafenheim an der Warne,BY,SU
94313,Bergroda,BY,SU
94314,Weidenhagen,BY,SU
94358,Steinhofen,BY,QXX
94374,Espenheim,BY,QXX
94401,Kiesfeld,BY,QXX
94411,Hafental im Tal,BY,QXX
94413,Hohenwald,BY,QXX
94428,Wiesenbrunn,BY,QXX
94448,Fürstenbrück-Süd,BY,QXX
94490,Bad Nebelberg im Tal,BY,QXX
94517,Niederheim an der Ilm,BY,QXX
94545,Großhofen,BY,QXX
94548,Bad Ritterwald,BY,QXX
94549,Birkenbrück im Grund,BY,QXX
94551,Marktburg,BY,QXX
94569,Schlossfurt,BY,QXX
94578,Südhausen,TH,AFH
94581,Großburg an der Ilm,TH,AFH
94590,Sonnenstadt an der Ilm,TH,AFH
94595,Bad Bischofsberg am Berg,TH,AFH
94596,Espenberg am Moor,TH,AFH
94610,Heideweiler,TH,AFH
94615,Rotsee,TH,AFH
94628,Grünbrück,TH,AFH
94629,Neutal,TH,AFH
94633,Neubach,TH,AFH
94640,Oberfeld-Süd,TH,AFH
94649,Brückenkirchen,TH,AFH
94666,Steinheim,TH,AFH
94669,Bad Königstal,TH,AFH
94672,Talstein,TH,AFH
94677,Schlossau,TH,AFH
94685,Steintal,TH,AFH
94699,Bärenhausen,TH,AFH
94706,Nordhausen,TH,AFH
94710,Burgroda,TH,AFH
94718,Hirschingen an der Ilm,TH,AFH
94722,Nebelbach im Tal,TH,AFH
94728,Wolfswald,TH,AFH
94733,Fürstenwald,TH,AFH
94741,Sterntal,TH,AFH
94743,Großstein,TH,AFH
94755,Fürstenkirchen,TH,AFH
94764,Erlenroda,TH,AFH
94765,Fährau,TH,AFH
94773,Sommerkirchen,TH,AFH
94777,Ostburg,TH,AFH
94778,Hirschhofen-Nord,TH,AFH
94780,Bischofssee-Nord,TH,AFH
94783,Westberg,TH,AFH
94785,Moorwald,TH,AFH
94786,Fürstenhausen,TH,AFH
94853,Moorwald an der Warne,TH,BVV
94889,Hohenhagen-West,TH,BVV
94917,Schlosssee,TH,BVV
94923,Niederheim im Tal,TH,BVV
94955,Bergthal,TH,BVV
95029,Weststadt an der Ilm,BY,ES
95044,Buchenheim an der Warne,BY,ES
95071,Hohensee,BY,ES
95098,Eichenbrück an der Warne,BY,ES
95117,Bischofsbach,BY,ES
95126,Wiesenscheid,BY,ES
95145,Eichenheim,BY,ES
95179,Grünbach an der Ilm,BY,ES
95198,Nebelwald an der Warne,BY,ES
95204,Birkenbrück,BY,ES
95224,Ostau an der Aue,BY,ES
95237,Erlenscheid,TH,CZ
95250,Bad Grünheim,TH,CZ
95256,Eichenbach,TH,CZ
95257,Erlental,TH,CZ
95262,Wiesenhofen,TH,CZ
95263,Bärenfeld,TH,CZ
95268,Ritterstadt,TH,CZ
95277,Falkenroda,TH,CZ
95285,Eichenroda,TH,CZ
95287,Heidehausen,TH,CZ
95288,Norddorf-Nord,TH,CZ
95289,Sonnendorf an der Ilm,TH,CZ
95299,Fürstenburg,TH,CZ
95314,Ostroda an der Aue,TH,CZ
95315,Brückenberg am Moor,TH,CZ
95335,Buchenbach,TH,CZ
95339,Adlersee,TH,CZ
95341,Hirschfeld,TH,CZ
95345,Fährthal-Ost,TH,CZ
95350,Weidenweiler,TH,CZ
95358,Schlossbrunn,TH,CZ
95368,Sonnenbrück,TH,CZ
95374,Untertal,TH,CZ
95375,Winterhausen,TH,CZ
95393,Erlensee,TH,CZ
95399,Steinhofen,TH,CZ
95403,Talberg,TH,CZ
95406,Erlenweiler,TH,CZ
95413,Espenhofen,TH,CZ
95424,Königsau am Berg,TH,CZ
95427,Grünroda,TH,CZ
95430,Westfurt,TH,CZ
95445,Mondwald,TH,SV
95463,Espenfurt,TH,SV
95475,Unterheim,TH,SV
95482,Fährhausen am Berg,TH,SV
95498,Burgstein,TH,SV
95504,Bruchbrück,TH,SV
95581,Adlerhofen,TH,SV
95596,Bruchburg,TH,SV
95598,Talroda,TH,SV
95666,Steinthal,BY,YR
95670,Mondwald,BY,YR
95683,Talkirchen,BY,YR
95687,Südscheid,BY,YR
95691,Rabental,BY,YR
95698,Hohenbrunn,BY,YR
95699,Kleinfurt am Moor,BY,YR
95716,Eichenau an der Warne,BY,YR
95720,Buchendorf,BY,YR
95735,Falkenthal-Nord,BY,YR
95742,Erlenheim,BY,YR
95745,Kiesheim,BY,YR
95746,Heidedorf,BY,YR
95747,Weidenthal,BY,YR
95750,Ostfurt am Moor,BY,YR
95755,Buchenwald-West,BY,YR
95758,Grüntal,BY,YR
95762,Burgtal,BY,YR
95764,Fährhausen,BY,YR
95776,Mondroda,BY,YR
95778,Espental-West,BY,YR
95785,Schlosswald,BY,YR
95792,Weidenau,BY,YR
95799,Bärenhagen,BY,YR
95800,Mondstadt,BY,YR
95804,Bischofshagen,BY,YR
95807,Falkenscheid,BY,YR
95811,Hirschkirchen,BY,YR
95817,Mühlhausen im Grund,BY,YR
95823,Südfeld,BY,YR
95837,Fährheim,BY,YR
95841,Königstal,BY,YR
95844,Nordthal,BY,YR
95855,Hirschbrück,BY,YR
95874,Bärenscheid,BY,YR
95875,Eichenroda,BY,YR
95876,Rotsee,BY,YR
95894,Wiesenau,BY,PKL
95903,Wiesendorf an der Aue,BY,PKL
95922,Ahornweiler,BY,PKL
95958,Burgberg,BY,PKL
95969,Bad Falkenhofen,BY,PKL
96063,Königsfurt,BY,PKL
96090,Fürstenthal,BY,PKL
96117,Schlossweiler-Nord,BY,CWU
96144,Neuweiler,BY,CWU
96148,Feldfeld im Grund,BY,CWU
96154,Ritterweiler,BY,CWU
96155,Rabenbrück,BY,CWU
96160,Weidenfeld,BY,CWU
96162,Unterbrunn,BY,CWU
96167,Bischofsingen,BY,CWU
96169,Bergwald,BY,CWU
96171,Markthausen,BY,CWU
96183,Hirschstadt,BY,CWU
96187,Bad Neuroda,BY,CWU
96191,Niederburg,BY,CWU
96200,Nordtal-Nord,BY,CWU
96204,Rotburg am Berg,BY,CWU
96206,Rehsee-Ost,BY,CWU
96209,Bärenbrück,BY,CWU
96217,Sandfurt,BY,CWU
96218,Hohenhofen,BY,CWU
96231,Feldwald an der Ilm,BY,CWU
96234,Mondhausen-Nord,BY,CWU
96235,Erlenstein,BY,CWU
96237,Espenthal,BY,CWU
96241,Steintal am Berg,BY,CWU
96248,Steinweiler am Moor,BY,CWU
96249,Altweiler-West,BY,CWU
96251,Bischofswald,BY,CWU
96257,Nordkirchen,BY,CWU
96268,Wolfsingen,BY,CWU
96274,Brückenthal im Grund,BY,CWU
96283,Eichenheim im Tal,BY,CWU
96292,Buchenhofen,BY,CWU
96299,Sternhofen,BY,CWU
96303,Marktkirchen,BY,CWU
96306,Erlenstadt,BY,CWU
96308,Ritterscheid,BY,CWU
96309,Adlerburg-Süd,BY,CWU
96310,Rabenhausen,BY,CWU
96311,Espenbrück,BY,BO
96322,Buchenroda,BY,BO
96328,Hohenfeld,BY,BO
96332,Nordhausen im Tal,BY,BO
96337,Brückenweiler,BY,BO
96344,Feldweiler,BY,BO
96353,Kleinhagen im Grund,BY,BO
96363,Sonnenfurt,BY,BO
96368,Kiesstadt,BY,BO
96388,Rehheim,BY,BO
96395,Sanddorf-Süd,BY,BO
96415,Rehingen,BY,BO
96449,Sommerscheid,BY,BO
96461,Großhausen-West,BY,BO
96462,Sandfeld,BY,BO
96488,Obertal-Nord,BY,BO
96490,Südbrück,BY,BO
96494,Talheim an der Ilm,BY,BO
96500,Niederbrunn an der Warne,BY,BO
96515,Sonnenscheid,BY,BO
96523,Königsingen,BY,BO
96528,Westhagen,BY,XMY
96529,Erlenhagen am See,BY,XMY
96530,Kleinheim,BY,XMY
96531,Adleringen,BY,XMY
96533,Königskirchen,BY,XMY
96534,Bad Rehburg,BY,XMY
96536,Feldsee am Berg,BY,XMY
96539,Rotroda,BY,XMY
96540,Mönchsberg,BY,XMY
96541,Königsau,BY,XMY
96544,Burgau,BY,XMY
96545,Wiesenfurt an der Warne,BY,XMY
96546,Südbrunn an der Ilm,BY,XMY
96551,Buchenroda an der Warne,BY,XMY
96552,Bärenau,BY,XMY
96553,Rotberg,BY,XMY
96556,Lindenhagen am See,BY,XMY
96557,Bad Bärenwald am Berg,BY,XMY
96559,Altbrunn,BY,XMY
96561,Bergtal,BY,XMY
96563,Hafenwald,BY,XMY
96564,Rabenbrück-Ost,BY,XMY
96565,Berghagen,BY,XMY
96568,Heidehofen,BY,XMY
96572,Rabental,BY,XMY
96574,Feldbrück,BY,XMY
96575,Unterstein,BY,XMY
96576,Mondbach an der Aue,BY,XMY
96578,Kiesbrück,BY,XMY
96579,Unterhofen,BY,XMY
96580,Königsscheid,BY,XMY
96581,Feldtal,BY,XMY
96582,Großhofen,BY,XMY
96584,Hafendorf,BY,XMY
96586,Kiesdorf-Süd,BY,XMY
96588,Nordsee-West,BY,XMY
96591,Markthofen,BY,XMY
96593,Bruchbrück,BY,XMY
96595,Hafenroda,BY,XMY
96598,Kleinscheid,BY,XMY
96600,Niederburg an der Aue,BY,XMY
96601,Erlenwald,BY,XMY
96603,Brückenberg an der Warne,BY,XMY
96605,Hohental,BY,XMY
96606,Espenbrück,BY,XMY
96607,Südstein,BY,XMY
96613,Ritterroda,BY,XMY
96615,Ahornhagen-West,BY,XMY
96617,Winterhausen,BY,XMY
96621,Nordhagen,BY,XMY
96622,Mönchsberg-Süd,BY,XMY
96624,Heidewald,BY,XMY
96625,Weidenkirchen,BY,XMY
96629,Bergfeld,BY,XMY
96632,Rehdorf,BY,XMY
96636,Hafenbrunn,BY,XMY
96637,Mondstadt-Süd,BY,XMY
96638,Wolfsstein,BY,XMY
96639,Mondhagen,BY,XMY
96640,Grünbach,BY,XMY
96641,Fürstenscheid,BY,XMY
96643,Winterscheid,BY,XMY
96648,Rotbrunn,BY,XMY
96649,Ostheim,BY,XMY
96654,Rabenfurt,BY,XMY
96655,Wiesenfeld,BY,XMY
96656,Sonnenstadt,BY,XMY
96657,Rabenhausen,BY,XMY
96659,Schlosssee,BY,XMY
96660,Oberthal,BY,XMY
96662,Westfurt,BY,XMY
96667,Bergingen,BY,XMY
96669,Hohenstein,BY,XMY
96672,Bad Eichensee am Moor,BY,XMY
96673,Ritterfurt,BY,XMY
96674,Bergkirchen,BY,XMY
96680,Bad Ritterkirchen,BY,XMY
96681,Erlenwald,BY,XMY
96682,Bad Talthal,BY,XMY
96687,Espenstadt,BY,XMY
96692,Brückenbrunn,BY,XMY
96694,Talstadt,BY,XMY
96698,Oststein,BY,XMY
96699,Sommerweiler,BY,XMY
96700,Neustadt,BY,XMY
96712,Kieskirchen,BY,XMY
96713,Königsfeld,BY,XMY
96716,Hafenau,BY,XMY
